tracking_id	control_20min_0	20bicyclomycin_20min_0	100bicyclomycin_20min_0	control_60min_0	20bicyclomycin_60min_0
b3928	16563.2	9185.76	4920.12	10977.5	5325.74
b3929	5726.94	3790.75	1879.97	4036.72	3250.52
b3930	1927.13	1110.84	903.008	1311.79	1047.69
b3931	34305.9	16976.6	10984	19485.9	21626.2
b3932	9432.46	4973.72	4365.5	5245.97	4976.51
b3933	8282.29	9572.75	2793.66	7954.41	6215.6
b3934	2579.25	1793.35	1700.02	2845.15	1927.48
b3935	3409.34	2651.77	2198.77	2935.91	2849.24
b3936	51256.9	40485.4	15343.7	52396.1	24770.1
b3937	1067.83	4098.59	2578.38	1389.58	4046.36
b3938	6756.25	5979.01	2380.36	7706.9	3072.54
b3939	1917.84	1046.64	757.574	1347.15	1353.26
b3940	6177.18	3264.8	2650.69	3942.43	3568.68
b3941	337.348	1518.06	1740.28	317.045	1263.44
b3942	13678.5	3037	4031.9	8721.68	4872.42
b3943	419.692	535.631	1098.56	278.151	861.32
b3944	163.361	718.572	1770.69	152.04	522.164
b3945	1026.65	523.318	1071.45	617.589	740.433
b3946	191.252	80.9163	429.73	146.147	140.195
b3947	354.614	332.461	1475.71	220.399	546.51
b3949	47.8131	39.5786	523.4	29.4651	220.787
b3950	18.594	53.651	306.481	4.71442	136.837
b3951	608.288	499.57	2467.46	617.589	785.765
b3952	103.595	108.182	658.974	76.6093	253.527
b3953	106.251	232.195	241.569	74.2521	261.082
b3954	1135.56	1122.27	1133.9	1087.85	1143.39
b3955	7877.2	7305.34	6618.5	11115.4	9896.78
b3956	25103.2	7155.82	3414.01	18989.7	10197.3
b3957	4106.61	2225.2	1552.12	2895.83	3117.88
b3958	422.349	284.966	425.622	444.334	428.141
b3959	405.083	264.737	293.334	434.905	521.325
b3960	1099.7	408.979	382.074	993.564	588.484
b3961	9168.16	5459.21	3238.18	5702.09	7182.7
b3962	14227	17858.8	7034.26	27831.6	24616.4
b3963	7114.85	4117.06	3192.16	5006.71	4637.36
b3964	4422.71	3486.44	2427.19	2889.94	3567
b3965	8640.88	9588.59	5275.08	8872.54	7191.1
b3966	6041.73	3340.86	2683.87	4649.04	4922.98
b3967	8644.85	7084.15	2652.83	6283.7	3974.8
b3968	0	0	0	0	0
b3969	0	0	0	0	0
b3970	0	0	0	0	0
b3971	0	0	0	0	0
b3972	7573.06	5741.54	2983.46	6186.5	3865.02
b3973	2519.48	2933.22	1630.18	1663.01	2764.45
b3974	6201.09	5438.98	4048.34	3773.89	4843.87
b3976	50920.9	88679	34607.7	55730.3	39640.8
b3977	71898.9	130610	41961.5	74746	59093.6
b3978	5988.59	9509.43	5020.37	5908.35	5947.81
b3979	3985.75	5592.9	1972.81	2242.89	3250.52
b3980	130721	0	89152.2	104157	113482
b3981	15448.9	11756.6	6164.12	12987	10431.5
b3982	18769.3	15549.1	10336.5	16288.3	11508.6
b3983	99510.9	65721.7	23343.5	117991	52514.5
b3984	88893.8	37408	17427.5	81274.2	37916.5
b3985	172935	80742.2	35498.3	157752	79565.4
b3986	82625	35463.3	17825.2	72149.5	36925.1
b3987	81935.7	31780.8	22287.6	64221	48456.4
b3988	114523	61538.6	41630.4	85222.6	64329.5
b3989	885.87	3006.22	2088.67	868.632	1476.67
b3990	14377.1	4947.33	2815.02	9508.99	6176.15
b3991	7421.65	1947.27	1349.17	4967.82	3147.26
b3992	7171.96	2155.72	1584.17	5598.37	2893.73
b3993	4234.11	970.117	829.059	2617.68	1652.12
b3994	28438.1	8864.74	5726.17	21968	17793.9
b3995	5598.11	2533.03	1325.34	4934.82	3249.68
b3996	4479.82	2090.63	702.522	4362.02	2152.46
b3997	7898.45	2390.55	898.078	3940.08	2511.76
b3998	3700.2	1701	526.686	2607.07	1274.35
b3999	5147.87	2912.11	1594.03	3648.96	2477.34
b4000	123763	79982.3	23806.1	79050.2	34753.3
b4001	2547.37	1808.3	1472.42	1058.39	1681.5
b4002	99.6106	328.942	987.64	97.8242	669.915
b4003	301.488	507.486	1612.93	298.187	1126.6
b4004	1348.06	3927.96	2071.41	571.623	3705.52
b4005	58572.3	23756	4945.59	21293.9	11700.9
b4006	99934.6	28618.9	4419.73	39690.7	20193.2
b4007	0	0	0	0	0
b4008	0	0	0	0	0
b4009	0	0	0	0	0
b4010	0	0	0	0	0
b4011	151.408	456.474	612.961	279.329	356.784
b4012	152.736	255.942	469.992	153.219	647.249
b4013	646.805	660.524	2318.73	647.054	940.232
b4014	17653.6	4214.69	5517.47	41075.6	13060.8
b4015	10136.4	1803.91	4071.34	18444	7855.97
b4016	3360.2	1637.68	4321.13	6382.15	3541.82
b4017	168.674	1338.64	7178.05	221.578	2526.03
b4018	3984.42	4620.15	4193.77	3493.39	5163.72
b4019	6996.65	2515.44	2746.82	4894.75	3227.01
b4020	2556.67	1584.9	2696.7	1895.2	1728.52
b4021	1110.33	1256.84	1110.07	1195.11	845.369
b4022	4186.3	2386.15	1642.51	2302.99	2773.68
b4023	460.865	486.378	382.074	252.221	407.993
b4024	1445.02	1446.82	2185.63	1622.94	3402.46
b4025	82965	32693.7	7237.21	54674.3	24268.9
b4026	77.0322	124.893	84.6314	93.1098	161.183
b4027	71.7196	81.7959	184.053	70.7163	121.726
b4028	50.4693	75.6392	193.091	40.0726	167.899
b4029	591.023	541.788	669.656	516.229	718.606
b4030	587.038	694.825	490.533	495.014	575.053
b4031	452.896	1255.08	1603.89	404.262	1652.12
b4032	156.721	195.255	893.148	344.153	962.898
b4033	401.099	666.68	1393.54	802.63	929.318
b4034	933.683	714.175	1280.15	4728.56	2270.83
b4035	135.47	195.255	731.281	738.985	391.204
b4036	483.443	434.486	1147.86	1140.89	1206.35
b4037	371.879	505.727	874.25	1048.96	868.036
b4038	90.3136	1060.71	2527.44	115.503	959.54
b4039	2329.56	1067.74	410.01	2059.02	1155.14
b4040	2835.58	1750.26	865.212	2016.59	1420.42
b4041	19866.3	9019.53	4607.89	16496.9	8103.62
b4042	1630.96	1166.25	918.62	1522.76	1168.57
b4043	2053.31	886.562	907.938	1345.97	1094.7
b4044	755.712	1642.95	1684.41	492.657	1614.34
b4045	3320.35	1941.99	1376.29	6061.57	1716.76
b4046	3334.96	5760.89	3543.84	2796.83	3419.25
b4047	0	19.3496	237.461	0	36.0982
b4048	5.31256	267.376	2119.07	7.07163	475.992
b4049	4543.57	4183.9	1750.97	3948.33	3100.25
b4050	63.7508	105.543	89.5613	84.8596	79.7518
b4051	2778.47	853.14	455.202	2134.45	798.358
b4052	9603.79	5944.71	2741.07	6733.37	4717.11
b4053	3434.57	2858.46	1453.52	2526.93	3012.1
b4054	7646.11	2744.12	2668.76	4584.77	3599.74
b4055	763.681	897.116	1760	985.314	1594.2
b4056	3109.18	2025.55	1989.25	5862.38	3957.37
b4057	1105.01	576.089	694.306	1624.12	747.988
b4058	3975.13	1701	3242.28	3852.86	2182.68
b4059	9408.55	4843.55	2377.07	4239.44	3056.59
b4060	1781.04	1364.14	1354.1	925.205	848.727
b4061	1178.06	2332.5	3015.51	1030.1	2933.19
b4062	1217.91	730.886	390.29	1038.35	459.203
b4063	152.736	249.785	298.264	202.72	319.847
b4064	1750.49	912.068	938.34	1853.95	1540.47
b4065	2650.97	2344.81	1944.88	2043.7	2969.29
b4066	10.6251	156.556	551.336	20.0363	242.613
b4067	325.394	645.572	1165.94	579.874	716.927
b4068	17.2658	42.2172	179.123	48.3228	87.3072
b4069	462.193	345.653	972.85	1796.19	1324.72
b4070	321.41	480.221	997.5	698.913	615.348
b4071	104.923	124.893	285.117	101.36	286.267
b4072	22.5784	29.9039	211.168	40.0726	0
b4073	43.8286	72.1211	230.887	34.1795	45.3326
b4074	134.142	195.255	528.33	107.253	342.513
b4075	50.4693	90.5911	155.294	24.7507	49.5301
b4076	122.189	332.461	500.393	132.004	261.082
b4077	1723.93	2445.96	1812.59	1745.51	2513.44
b4078	1527.36	2868.13	2269.44	1646.51	2401.79
b4079	1391.89	1336	3324.45	1374.25	1666.39
b4080	155.392	239.231	1474.06	107.253	427.302
b4081	355.942	465.269	1380.39	235.721	519.646
b4082	140.783	270.014	915.333	137.897	282.909
b4083	114.22	352.69	1443.66	91.9312	829.419
b4084	422.349	890.959	1435.45	427.834	1116.53
b4085	166.018	233.074	593.241	157.933	725.322
b4086	193.909	568.173	797.014	200.363	625.422
b4087	221.8	1144.26	2511	177.969	1938.39
b4088	193.909	1752.89	2224.24	209.792	2643.56
b4089	3789.19	2805.69	2658.08	2700.18	1725.16
b4090	31.8754	83.5549	276.901	43.6084	387.006
b4092	423.677	356.208	527.508	335.902	288.786
b4093	548.522	213.725	376.322	445.513	245.971
b4094	209.846	167.11	246.499	165.005	53.7275
b4095	87.6573	161.833	355.78	55.3944	193.923
b4096	179.299	133.688	221.028	157.933	165.38
b4097	34.5317	307.834	340.169	67.1805	319.007
b4098	47.8131	58.0487	502.037	38.894	94.8627
b4099	14.6095	29.9039	281.831	9.42884	99.0601
b4100	45.1568	80.0368	205.416	31.8223	87.3072
b4101	29.2191	38.6991	108.46	10.6074	20.1478
b4102	45.1568	29.0243	178.301	21.2149	48.6906
b4104	46.4849	64.2054	241.569	40.0726	150.269
b4105	43.8286	120.495	548.871	70.7163	183.009
b4106	21.2503	96.7478	281.831	21.2149	263.601
b4107	136.798	178.544	391.112	305.259	328.242
b4108	1244.47	642.054	426.443	1439.08	571.695
b4109	824.775	1562.92	2181.52	848.596	2939.06
b4110	300.16	789.814	746.071	321.759	1189.56
b4111	10898.7	4569.13	4862.61	8912.61	5871.41
b4112	2783.78	9392.45	9872.29	2327.75	9284.79
b4113	1949.71	1140.74	6616.86	1815.05	2317.84
b4114	1729.24	1009.7	7977.53	2046.06	1695.78
b4115	253.675	311.352	3699.13	203.899	486.906
b4116	197.893	399.305	1506.11	128.468	371.895
b4117	581.726	2191.78	3262	578.695	2191.08
b4118	588.366	515.402	1163.48	813.238	850.406
b4119	490.084	890.08	1698.38	609.339	1259.24
b4120	488.756	1803.03	3838.81	546.873	1923.28
b4121	503.365	503.968	751.001	293.473	684.187
b4122	545.866	640.294	1709.88	634.09	1746.98
b4123	325.394	861.055	1581.7	464.37	1380.13
b4124	1666.82	1231.34	1131.43	1125.57	1187.04
b4125	2216.67	2246.31	1852.85	1803.27	1977.01
b4126	135.47	139.845	259.646	165.005	453.326
b4127	273.597	244.508	631.038	374.796	486.066
b4128	15.9377	48.3739	177.479	70.7163	160.343
b4129	21146.7	5892.82	5433.66	15186.3	8382.34
b4130	557.819	1047.51	2217.67	512.693	1768.81
b4131	498.053	1113.48	3603.82	433.727	3767.64
b4132	43.8286	335.979	2577.56	68.3591	1545.51
b4133	648.133	7598.22	13150.7	419.583	5085.65
b4134	0	0	0	0	0
b4135	5784.05	5018.57	2104.28	6065.1	3964.08
b4136	3546.14	2535.67	1523.36	1984.77	2741.78
b4137	2002.84	2022.03	746.071	1625.3	2073.55
b4138	13536.4	5074.86	1941.59	7975.62	5144.41
b4139	6421.56	4537.47	1501.18	10555.6	5711.91
b4140	2301.67	1984.21	3142.86	1437.9	1712.57
b4141	869.932	2580.53	3850.32	723.664	1966.09
b4142	25981.1	5614.89	10075.2	18484.1	10848.8
b4143	124232	24464.9	31288.1	63563.4	44449.5
b4144	7141.41	2686.95	1257.15	5097.47	2582.28
b4145	1004.07	2276.21	3176.55	839.167	1824.22
b4146	6343.2	6166.35	3026.19	5695.02	4654.99
b4147	66016.6	56896.5	25775.6	71640.3	31946.9
b4148	652.117	3236.65	4696.63	440.798	3463.75
b4149	1046.57	4719.53	11295.4	1052.49	5846.23
b4150	2073.23	3465.33	12233.8	2786.22	5528.9
b4151	822.119	450.317	4062.31	987.671	958.701
b4152	897.823	311.352	4952.17	800.273	821.024
b4153	1826.19	570.812	4805.91	2334.82	1060.28
b4154	6256.87	1452.1	7805.8	9538.45	3873.42
b4155	2264.48	2241.03	7399.08	2788.58	1318.84
b4156	294.847	1141.62	5413.94	320.581	1074.55
b4157	177.971	1201.43	2611.25	154.397	884.825
b4158	367.895	1461.77	1774.79	221.578	1072.87
b4159	6827.97	5126.75	9240.43	3726.75	3457.03
b4160	10698.2	5008.02	1686.05	7174.17	3085.14
b4161	7072.35	3168.05	1225.1	5167	2028.21
b4162	5264.75	2259.5	1117.46	2559.93	1402.79
b4163	0	0	0	0	0
b4164	0	0	0	0	0
b4165	0	0	0	0	0
b4166	4169.03	17600.2	72977.7	4601.27	32297.8
b4167	2309.64	3769.65	43585.2	2935.91	12738.5
b4168	996.106	775.741	7617.64	773.165	2393.39
b4169	3466.45	3421.35	26792	2716.68	5841.19
b4170	8397.83	9135.63	50057.4	6817.05	11616.9
b4171	28025.1	11318.6	40040.5	17192.3	12989.5
b4172	35758.9	15393.5	28621.8	18922.5	12124
b4173	21112.1	11119	26093.6	15246.4	12787.2
b4174	32077.3	14173.6	30130.4	19864.2	16210.6
b4175	24103.1	11267.6	28277.6	14772.6	11881.3
b4176	119.533	67.7235	147.899	75.4307	46.1721
b4177	148653	43818.8	8919.98	38040.7	21634.6
b4178	448.912	1194.4	1376.29	374.796	1856.12
b4179	11396.8	25321.5	27474.8	8583.78	25507.1
b4180	3154.33	7671.22	10435.1	2073.17	6966.11
b4181	43.8286	247.147	337.704	24.7507	324.044
b4182	123.517	403.702	856.995	42.4298	507.893
b4183	35.8598	412.497	1093.63	47.1442	605.274
b4184	31.8754	124.013	644.184	23.5721	186.367
b4185	27.891	173.267	905.473	15.3219	352.587
b4186	181.955	455.594	1234.14	97.8242	805.913
b4187	464.849	506.607	1483.1	1152.68	1428.82
b4188	208.518	297.28	258.002	199.184	337.476
b4189	399.77	333.34	498.75	360.653	446.61
b4190	928.37	1102.92	1109.25	939.348	1173.61
b4191	1441.03	1045.76	1222.64	1203.36	1553.9
b4192	304.144	338.617	1197.16	328.831	771.494
b4193	124.845	289.364	560.375	141.433	263.601
b4194	134.142	77.3982	654.866	100.181	128.442
b4195	47.8131	76.5187	325.379	67.1805	109.974
b4196	152.736	211.966	427.265	198.006	297.18
b4197	185.94	222.52	431.373	152.04	319.847
b4198	199.221	186.459	382.074	110.789	213.231
b4199	51.7975	61.5668	105.173	101.36	64.6409
b4200	71149.8	36963.8	9725.21	70702.2	31559.9
b4201	27071.5	10511.2	3854.42	23414.2	10582.6
b4202	26711.6	11450.5	3483.03	24775.5	10150.3
b4203	20108.1	7922.76	3494.54	13187.4	8086.83
b4204	710.555	8126.81	15387.3	603.446	6166.07
b4205	144.767	547.944	1269.47	63.6447	436.536
b4206	6712.42	6028.27	2552.91	5207.08	4011.1
b4207	9933.16	6088.07	2985.1	7448.78	3854.95
b4208	2682.84	2268.3	3140.4	2763.83	3722.31
b4209	662.742	1614.81	2576.74	586.945	2107.97
b4210	873.917	1367.66	2997.43	642.34	2219.62
b4211	803.525	944.61	4574.2	836.81	2058.44
b4212	51.7975	230.436	706.631	90.7526	306.415
b4213	4127.86	2333.38	6647.26	3295.38	4130.3
b4214	1984.24	1127.55	2800.23	1625.3	1727.68
b4215	66.407	1832.05	3660.51	78.9665	1863.67
b4216	622.898	1684.29	4846.17	856.846	1734.39
b4217	1804.94	939.333	785.51	1856.3	875.591
b4218	3288.48	9077.58	4275.94	2721.4	6616.04
b4219	5487.88	2795.13	1030.37	4080.33	2128.11
b4220	4479.82	2324.59	1370.54	3506.35	2184.36
b4221	8927.76	4832.11	3690.09	6589.58	4387.19
b4222	10113.8	4997.46	2338.45	7579.61	4767.48
b4224	130.158	409.859	262.111	162.648	596.879
b4225	207.19	669.319	276.901	207.434	1082.95
b4226	111900	77674.4	29180.6	84279.7	34745.8
b4227	296.175	283.207	422.335	312.33	279.551
b4230	111.564	226.038	760.861	134.361	352.587
b4231	262.972	664.921	749.357	236.9	1038.45
b4232	29871.2	10485.7	2709.85	21557.9	7136.53
b4233	9699.41	4973.72	2621.93	6276.07	4435.88
b4234	8607.68	5111.8	2409.94	4523.49	2966.77
b4235	7712.51	2425.73	1846.28	5045.61	3543.5
b4236	1532.67	1741.46	1233.32	1750.23	1502.69
b4237	108.908	294.641	838.919	124.932	619.546
b4238	1284.31	1205.83	2304.77	2827.47	1559.78
b4239	366.567	466.148	2718.06	346.51	651.446
b4240	359.926	182.062	1676.19	453.763	664.878
b4241	1353.38	956.044	1778.9	1190.39	825.221
b4242	2775.81	3942.91	8207.6	4741.53	6948.48
b4243	14754.3	4625.42	6031.83	27750.3	9812.83
b4244	28626.7	1716.83	14854	47781.8	16517.9
b4245	37543.9	2132.85	13124.4	122234	31774.8
b4246	333.363	452.076	205.416	1495.65	806.753
b4248	390.473	440.642	924.372	669.448	590.163
b4249	310.785	809.163	2006.5	411.333	826.061
b4251	1645.57	1613.05	826.594	1493.29	1552.22
b4252	1968.3	1076.54	903.008	1754.94	972.133
b4253	130.158	225.158	1429.69	114.325	281.23
b4254	81.0166	879.525	1349.17	143.79	1196.28
b4255	27145.9	17096.2	6670.27	16993.1	6170.27
b4256	876.573	1506.63	1301.52	1117.32	1700.81
b4257	74.3759	559.378	856.995	91.9312	632.978
b4258	37214.5	11990.6	4113.25	29385	13836.5
b4259	3026.83	1715.95	651.579	2958.3	1624.42
b4260	18313.7	6424.05	2575.92	12631.1	6321.38
b4261	2766.52	1499.59	531.616	2114.42	1029.22
b4262	5854.44	4270.1	1821.63	3961.29	1928.31
b4263	842.041	906.791	792.084	906.347	965.417
b4264	1187.36	1647.35	1593.21	1222.21	1698.29
b4265	446.255	1005.3	1133.9	460.835	1359.98
b4266	146.095	562.896	1718.92	203.899	1021.66
b4267	42.5005	317.509	1492.96	80.1451	688.384
b4268	75.704	180.303	514.361	90.7526	256.885
b4269	1871.35	608.632	774.829	2466.82	820.184
b4270	94.298	403.702	190.626	99.0028	279.551
b4271	1947.05	6338.74	8344.82	2176.88	6356.64
b4272	0	0	0	0	0
b4273	0	0	0	0	0
b4277	33.2035	155.676	207.059	31.8223	191.404
b4278	2105.1	3420.47	4119	1720.76	3408.34
b4279	187.268	509.245	7169.84	220.399	974.651
b4280	868.604	3627.16	12039	1116.14	4176.48
b4281	100.939	366.762	916.155	129.647	627.941
b4282	63.7508	314.87	939.983	107.253	371.895
b4284	0	0	0	0	0
b4286	92.9699	143.363	419.87	77.7879	177.972
b4287	581.726	408.979	1000.79	497.371	585.966
b4288	321.41	257.701	910.403	213.328	280.391
b4289	297.504	589.282	1005.72	194.47	292.143
b4290	498.053	622.704	1513.5	307.616	795
b4291	792.9	811.802	1472.42	555.123	659.841
b4292	426.333	354.449	766.612	359.475	314.81
b4293	504.693	518.04	912.868	635.268	426.462
b4294	768.947	3098.54	1818.09	922.279	2912.32
b4295	3603.25	3267.44	2057.45	3208.16	3750.85
b4296	621.57	2587.56	2901.29	764.915	3185.88
b4297	842.041	2309.63	5473.92	1035.99	4512.27
b4298	398.442	1201.43	2476.49	503.264	1827.58
b4299	49.1412	410.738	2311.34	30.6437	833.616
b4300	347.973	915.586	1670.44	319.402	908.331
b4301	285.55	366.762	745.249	279.329	984.725
b4302	253.675	277.05	464.24	265.186	552.386
b4303	531.256	2686.07	2564.41	477.335	4199.98
b4304	131.486	693.946	2292.44	156.754	2571.37
b4305	397.114	544.426	1570.2	332.367	1251.68
b4306	104.923	489.896	1266.18	95.467	2110.48
b4307	87.6573	716.813	965.455	203.899	3136.34
b4308	71.7196	948.128	3008.93	144.968	1880.46
b4309	151.408	1475.84	2590.71	264.008	3299.21
b4310	312.113	567.294	2722.17	604.624	1595.04
b4311	50.4693	547.944	2335.17	136.718	826.9
b4312	2081.2	7585.91	13230.4	3018.41	11150.1
b4313	177.971	2446.84	2397.61	148.504	2178.48
b4314	6656.64	3430.15	2624.39	6835.91	4409.86
b4315	361.254	320.147	355.78	479.692	505.375
b4316	506.022	650.849	1197.16	940.527	965.417
b4317	691.961	1197.91	3260.36	1183.32	3215.26
b4318	160.705	189.098	425.622	168.541	244.292
b4319	171.33	270.014	521.756	190.934	477.671
b4320	358.598	892.718	1052.55	506.8	777.37
b4321	237.737	570.812	1714.81	345.331	897.418
b4322	347.973	174.146	770.721	467.906	321.526
b4323	456.88	308.713	953.952	275.794	334.958
b4324	1794.32	1396.69	1714.81	1417.86	1305.41
b4325	11.9533	429.208	3663.8	27.1079	738.754
b4326	158.049	390.509	1253.86	319.402	778.21
b4327	1884.63	4215.57	3949.74	1646.51	4198.3
b4328	4413.41	1936.71	1623.61	3486.31	2257.4
b4329	345.317	455.594	415.762	371.261	428.141
b4330	62.4226	166.23	370.57	99.0028	296.341
b4331	252.347	407.22	1036.12	239.257	610.311
b4332	463.521	678.994	1884.07	575.159	1441.41
b4333	398.442	1078.3	1783.01	482.049	1071.19
b4334	77.0322	227.797	642.541	110.789	375.253
b4335	111.564	411.618	958.06	392.475	1105.61
b4336	766.337	753.753	1323.7	882.775	889.023
b4337	393.13	435.365	808.517	302.902	871.393
b4339	478.131	870.73	1336.85	535.087	1238.25
b4340	1065.17	1048.39	1202.92	1526.29	1664.71
b4341	0	108.182	89.5613	5.89303	328.242
b4342	5045.61	4869.93	4304.7	5249.51	6390.22
b4345	904.464	1348.31	3163.41	627.018	1620.22
b4346	3619.18	4334.3	5878.18	2893.48	4550.05
b4347	224.456	737.042	1043.51	314.688	720.285
b4348	2252.53	3562.96	5072.13	4053.22	3959.89
b4349	6584.92	5533.09	6248.75	7242.53	6197.98
b4350	11084.7	5520.78	6753.25	10817.2	8321.89
b4351	1484.86	1923.52	1368.89	1562.83	1723.48
b4352	4497.08	2607.79	3212.7	1883.41	2607.46
b4353	654.773	161.833	325.379	286.401	118.368
b4354	33827.7	7086.34	13626.5	2156.85	1852.76
b4355	423.677	846.103	7168.19	335.902	1338.15
b4356	682.664	3371.22	15089.9	757.843	3820.53
b4357	138.127	880.405	13448.2	288.758	1971.97
b4358	74.3759	3650.91	12981.5	75.4307	4007.74
b4359	9591.83	5936.8	17770.1	6404.54	5417.25
b4360	4823.81	4440.72	12976.5	3653.68	4403.14
b4361	2645.66	2613.07	13103.1	1937.63	2668.75
b4362	1543.3	1414.28	3658.87	1011.24	1510.25
b4363	179.299	189.977	2994.96	148.504	439.894
b4364	365.239	1241.89	13499.9	568.088	1704.17
b4365	46.4849	1415.16	13707	33.0009	2983.56
b4366	102.267	6744.2	28911.1	141.433	8367.22
b4367	877.901	11667.8	17750.4	1737.26	19735.6
b4368	0	0	0	0	0
b4369	1781.04	1737.06	528.33	1011.24	519.646
b4370	0	0	0	0	0
b4371	7530.56	5540.13	1436.27	6312.61	3334.47
b4372	4774.67	3906.85	986.818	3988.4	2619.22
b4373	3801.14	3105.6	718.956	3948.33	2507.56
b4374	3070.66	2672.88	862.747	2483.32	2057.6
b4375	19534.3	21250.2	4879.86	25439	15056.3
b4376	8201.27	5626.32	8809.88	23773.6	10828.6
b4377	683.992	613.029	594.885	837.988	840.332
b4378	127.502	217.243	297.442	177.969	162.022
b4379	177.971	249.785	963.811	199.184	256.045
b4380	519.303	481.1	1453.52	1520.4	651.446
b4381	2583.23	1009.7	876.715	2313.6	1199.64
b4382	2447.76	751.994	854.53	2661.29	1347.39
b4383	10103.2	2986.87	1693.45	11216.8	3168.25
b4384	12612	4913.03	3783.76	15813.3	7478.2
b4385	2569.95	2498.73	2221.78	2463.28	3180
b4386	1447.67	1048.39	803.587	1026.57	856.283
b4387	1321.5	741.44	533.26	1090.21	652.286
b4388	3350.9	1197.91	695.949	1967.09	1452.32
b4389	3940.59	1054.55	1161.83	2251.14	1660.52
b4390	3835.67	2070.4	1552.94	2829.83	2202.83
b4391	29009.3	10347.6	5698.24	22549.1	9475.35
b4392	5167.8	2365.04	3579.17	4247.69	2551.22
b4393	1265.72	1247.17	934.232	945.241	955.343
b4394	1288.3	1737.94	1151.97	1020.67	1337.31
b4395	2012.13	3688.73	1875.04	1571.08	3571.2
b4396	14892.4	12164.7	2566.88	11055.3	6710.07
b4397	1203.3	867.212	944.092	1070.17	1064.48
b4398	1905.88	1379.98	1013.93	1747.87	1716.76
b4399	1248.45	1496.95	1295.76	893.383	1579.93
b4400	487.428	1398.45	1330.27	504.443	1285.26
b4401	39374.1	22823.7	9813.95	30292.5	17704.1
b4402	3852.94	6598.2	1336.03	10421.2	3741.62
b4403	784.931	501.329	438.768	762.557	726.161
b4406	2070.57	702.741	469.17	1376.61	562.46
b4407	2261.82	575.21	395.22	1706.62	827.74
b4408	63721.5	34276	15787.4	91688.4	30487.9
b4409	196.565	189.098	101.065	202.72	166.22
b4410	565.788	2010.6	1543.08	394.833	1742.79
b4411	2117.06	961.321	732.924	2874.62	968.775
b4412	18.6871	32.9726	6.91663e-05	0.00114554	0.0307826
b4413	0	2.63858	7.39497	0	0
b4414	57742.2	86749.3	11798.3	123547	46153.6
b4415	10.6251	54.5306	46.8348	10.6074	52.0486
b4416	53.1256	66.8439	96.9563	104.896	215.75
b4417	13.2814	21.9881	41.0832	22.3935	0
b4418	13582.9	14387.3	2114.96	18893	3679.5
b4419	0	0	0	0	0
b4420	34.5317	59.8077	24.6499	16.5005	17.6293
b4421	34.5317	95.8683	176.658	20.0363	62.962
b4422	23.9065	23.7472	27.9366	14.1433	18.4688
b4423	0	0	0	0	0
b4424	63.7508	73.8801	95.313	34.1795	115.011
b4425	143.433	5197.99	3174.09	82.5813	4504.72
b4426	35.8598	102.904	68.1981	53.0372	89.8257
b4427	0	0	7.39497	1.17861	16.7899
b4428	217.216	207.785	185.621	147.053	62.7697
b4429	14.6095	4.39763	17.2549	17.6791	16.7899
b4430	0	0.879525	9.0383	3.53582	0
b4431	0	1.75905	9.85996	3.53582	0
b4432	2766.85	2069.36	728.816	6670.9	1421.26
b4433	1283.98	1025.69	405.08	4.93104e-05	663.199
b4435	23.9065	29.9039	51.7648	71.8949	41.9746
b4436	262.972	312.232	141.326	185.041	376.932
b4437	553.835	639.415	186.518	834.452	470.116
b4438	9.29699	12.3134	12.325	2.35721	0
b4439	0	5.27715	5.75165	1.17861	10.0739
b4440	2692.14	3064.27	3242.28	2726.11	1434.69
b4441	2012.13	2691.35	1783.01	2881.69	1754.54
b4442	863.291	2549.74	7520.69	753.129	2251.52
b4443	46580.6	35951.5	16511.3	28279.5	12197
b4444	14.6095	58.9282	42.7265	24.7507	41.1351
b4445	70.3915	160.953	155.294	78.9665	97.3812
b4446	1649.55	2503.84	963.811	2211.06	1517.8
b4447	10246.6	17196.4	2537.3	7721.04	9778.17
b4449	229.768	282.328	77.2364	315.866	182.17
b4450	581.726	521.559	153.651	588.124	308.933
b4451	10.6251	14.9519	13.1466	4.71442	10.9134
b4452	373.208	294.641	423.978	325.295	517.967
b4453	548.522	768.705	674.586	406.619	486.906
b4454	245.706	590.162	327.022	210.97	460.882
b4455	0.00515108	5.09385e-05	3.97436e-05	1.48957	9.78615e-06
b4456	47255.2	47276.2	10877.2	33165.9	21585
b4457	254917	142108	20468.5	256291	47616.9
b4458	19.9221	27.2653	110.925	8.25024	57.925
b4459	264.3	197.893	156.938	693.02	232.539
b4460	355.942	796.85	569.413	749.593	747.988
b4461	4441.3	3869.91	3464.13	2667.18	2866.87
b4462	82.3447	613.909	3030.3	53.0372	984.725
b4463	175.315	303.436	1057.48	205.077	493.622
b4464	422.349	417.775	760.039	341.795	899.097
b4465	102.267	139.845	534.903	75.4307	516.288
b4466	13286.7	6796.09	7066.31	10699.4	7810.64
b4467	450.24	283.207	516.005	668.269	416.388
b4468	47.8131	108.182	276.901	82.5024	145.232
b4469	5259.44	6189.22	4533.12	6058.03	4836.32
b4470	1818.22	1055.43	991.748	293.473	1219.78
b4471	166.018	288.484	828.237	203.899	522.164
